timestamp,user_id,bar_id,guest_estimate,Review ID
2025-01-05 23:39:56,102,572,40,1532
2025-01-05 23:39:26,478,569,20,1533
2025-01-05 23:33:45,89,569,92,1534
2025-01-05 23:32:52,486,571,51,1535
2025-01-05 23:30:07,511,564,90,1536
2025-01-05 23:27:23,138,567,82,1537
2025-01-05 23:25:10,426,566,87,1538
2025-01-05 23:21:28,397,565,86,1539
2025-01-05 23:12:08,351,564,93,1540
2025-01-05 23:09:54,478,567,42,1541
2025-01-05 23:08:14,413,571,75,1542
2025-01-05 23:06:46,110,568,56,1543
2025-01-05 23:05:38,236,566,28,1544
2025-01-05 22:56:09,22,571,20,1545
2025-01-05 22:45:27,140,571,57,1546
2025-01-05 22:35:38,3,563,61,1547
2025-01-05 22:33:57,72,568,10,1548
2025-01-05 22:33:14,63,568,96,1549
2025-01-05 22:31:59,338,569,25,1550
2025-01-05 22:31:54,141,566,31,1551
2025-01-05 22:11:26,341,567,64,1552
2025-01-05 22:06:11,242,572,77,1553
2025-01-05 21:06:07,1,566,93,1554
2025-01-05 21:06:05,369,567,56,1555
2025-01-05 21:01:28,463,563,36,1556
2025-01-05 21:01:00,339,570,3,1557
2025-01-05 20:58:31,193,571,73,1558
2025-01-05 20:56:48,511,572,37,1559
2025-01-05 20:50:53,76,569,2,1560
2025-01-05 20:49:39,374,564,51,1561
2025-01-05 20:49:28,503,572,89,1562
2025-01-05 20:47:51,347,569,67,1563
2025-01-05 20:44:24,478,565,40,1564
2025-01-05 20:35:28,287,563,37,1565
2025-01-05 20:13:50,186,565,79,1566
2025-01-05 20:09:28,416,570,75,1567
2025-01-05 07:45:24,37,566,20,1568
2025-01-05 07:40:16,497,570,43,1569
2025-01-05 07:32:51,128,566,5,1570
2025-01-05 07:25:18,411,568,40,1571
2025-01-05 07:22:01,284,564,32,1572
2025-01-05 07:21:47,425,563,6,1573
2025-01-05 07:19:48,9,572,5,1574
2025-01-05 07:16:11,45,568,48,1575
2025-01-05 07:14:41,473,567,59,1576
2025-01-05 07:11:15,363,568,55,1577
2025-01-05 07:05:35,212,566,89,1578
2025-01-05 07:02:16,138,570,64,1579
2025-01-05 07:02:16,173,566,49,1580
2025-01-05 06:56:30,526,567,21,1581
2025-01-05 06:49:32,423,568,22,1582
2025-01-05 06:43:03,65,564,19,1583
2025-01-05 06:40:25,452,563,26,1584
2025-01-05 06:32:37,6,563,78,1585
2025-01-05 06:32:02,522,563,38,1586
2025-01-05 06:17:51,134,572,40,1587
2025-01-05 06:14:25,226,571,74,1588
2025-01-05 06:09:49,215,571,92,1589
2025-01-05 05:55:43,539,572,35,1590
2025-01-05 05:55:31,375,563,77,1591
2025-01-05 05:55:14,323,566,77,1592
2025-01-05 05:52:23,50,570,97,1593
2025-01-05 05:41:26,286,565,29,1594
2025-01-05 05:37:47,344,571,69,1595
2025-01-05 05:27:07,486,569,66,1596
2025-01-05 05:21:19,334,572,82,1597
2025-01-05 05:17:25,58,567,12,1598
2025-01-05 05:04:19,416,571,88,1599
2025-01-05 05:00:27,199,565,19,1600
2025-01-05 04:56:50,217,571,8,1601
2025-01-05 04:53:32,292,564,8,1602
2025-01-05 04:52:43,506,572,14,1603
2025-01-05 04:48:03,349,569,52,1604
2025-01-05 04:42:36,422,570,49,1605
2025-01-05 04:36:50,468,568,7,1606
2025-01-05 04:36:08,192,571,78,1607
2025-01-05 04:29:01,52,571,31,1608
2025-01-05 04:25:05,337,566,7,1609
2025-01-05 04:20:31,24,569,67,1610
2025-01-05 04:14:41,342,567,30,1611
2025-01-05 04:14:26,343,563,26,1612
2025-01-05 04:08:14,61,567,5,1613
2025-01-05 04:06:36,546,566,8,1614
2025-01-05 04:05:02,15,572,13,1615
2025-01-05 03:55:30,558,568,80,1616
2025-01-05 03:40:20,400,571,72,1617
2025-01-05 03:39:52,169,563,59,1618
2025-01-05 03:37:34,168,568,57,1619
2025-01-05 03:33:10,193,566,71,1620
2025-01-05 03:20:44,408,569,17,1621
2025-01-05 03:20:37,462,568,18,1622
2025-01-05 03:15:44,100,563,55,1623
2025-01-05 03:04:49,30,568,19,1624
2025-01-05 02:46:39,191,567,41,1625
2025-01-05 02:45:12,378,565,93,1626
2025-01-05 02:43:45,530,572,7,1627
2025-01-05 02:42:15,467,567,97,1628
2025-01-05 02:31:39,343,564,62,1629
2025-01-05 02:21:12,158,563,17,1630
2025-01-05 02:06:18,224,569,16,1631
2025-01-05 01:52:36,512,566,55,1632
2025-01-05 01:52:21,497,566,83,1633
2025-01-05 01:47:41,559,569,83,1634
2025-01-05 01:46:05,179,563,13,1635
2025-01-05 01:38:12,462,563,9,1636
2025-01-05 01:35:54,407,566,63,1637
2025-01-05 01:21:06,532,568,8,1638
2025-01-05 01:16:21,443,571,25,1639
2025-01-05 01:10:57,401,568,91,1640
2025-01-05 01:09:21,298,571,28,1641
2025-01-05 01:07:18,389,568,54,1642
2025-01-05 01:06:23,293,565,6,1643
2025-01-05 01:03:21,199,563,83,1644
2025-01-05 01:00:53,397,567,5,1645
2025-01-05 00:52:47,147,572,37,1646
2025-01-05 00:33:28,323,564,15,1647
2025-01-05 00:31:21,399,568,3,1648
2025-01-05 00:30:31,460,566,4,1649
2025-01-05 00:26:54,44,570,19,1650
2025-01-05 00:16:57,235,572,59,1651
2025-01-05 00:08:00,506,572,24,1652
2025-01-04 23:55:45,288,568,41,1653
2025-01-04 23:49:14,15,572,82,1654
2025-01-04 23:39:55,398,564,58,1655
2025-01-04 23:32:31,423,569,60,1656
2025-01-04 23:23:14,39,565,81,1657
2025-01-04 23:11:28,95,563,73,1658
2025-01-04 23:07:25,528,565,23,1659
2025-01-04 23:06:19,241,567,78,1660
2025-01-04 22:58:26,505,563,97,1661
2025-01-04 22:35:11,185,572,29,1662
2025-01-04 22:28:06,164,566,93,1663
2025-01-04 22:26:03,443,568,4,1664
2025-01-04 22:21:05,337,571,69,1665
2025-01-04 22:17:55,411,564,57,1666
2025-01-04 22:12:04,114,568,75,1667
2025-01-04 22:06:16,518,571,46,1668
2025-01-04 22:01:53,537,565,18,1669
2025-01-04 21:52:08,519,569,45,1670
2025-01-04 21:42:36,191,567,70,1671
2025-01-04 21:39:55,46,572,20,1672
2025-01-04 21:38:59,436,571,77,1673
2025-01-04 21:33:31,226,567,92,1674
2025-01-04 21:29:54,84,568,36,1675
2025-01-04 21:21:44,535,565,47,1676
2025-01-04 21:20:44,410,568,62,1677
2025-01-04 21:17:49,8,572,50,1678
2025-01-04 21:14:38,195,565,83,1679
2025-01-04 21:10:25,345,570,94,1680
2025-01-04 21:05:12,215,566,85,1681
2025-01-04 20:56:09,53,572,31,1682
2025-01-04 20:52:49,465,566,87,1683
2025-01-04 20:44:01,352,564,88,1684
2025-01-04 20:36:53,141,569,23,1685
2025-01-04 20:28:20,433,568,61,1686
2025-01-04 20:27:24,277,567,69,1687
2025-01-04 20:22:22,510,567,16,1688
2025-01-04 20:10:02,113,564,73,1689
2025-01-04 07:52:35,101,569,19,1690
2025-01-04 07:39:52,317,571,42,1691
2025-01-04 07:39:29,152,572,10,1692
2025-01-04 07:34:45,289,570,96,1693
2025-01-04 07:33:39,505,571,35,1694
2025-01-04 07:31:04,560,563,83,1695
2025-01-04 07:21:12,423,566,6,1696
2025-01-04 07:17:23,418,564,43,1697
2025-01-04 06:58:18,25,570,54,1698
2025-01-04 06:38:48,237,569,48,1699
2025-01-04 06:34:10,187,565,54,1700
2025-01-04 06:30:16,522,569,71,1701
2025-01-04 06:16:39,447,572,57,1702
2025-01-04 06:08:16,508,567,31,1703
2025-01-04 05:58:49,415,567,18,1704
2025-01-04 05:48:26,522,569,11,1705
2025-01-04 05:44:37,144,570,9,1706
2025-01-04 05:31:40,359,572,29,1707
2025-01-04 05:14:49,491,564,1,1708
2025-01-04 05:14:40,323,572,60,1709
2025-01-04 05:11:42,364,571,46,1710
2025-01-04 05:05:45,74,571,64,1711
2025-01-04 04:58:17,477,572,98,1712
2025-01-04 04:51:33,450,569,69,1713
2025-01-04 04:46:16,347,566,23,1714
2025-01-04 04:36:13,417,571,23,1715
2025-01-04 04:29:16,119,570,42,1716
2025-01-04 04:29:04,219,570,90,1717
2025-01-04 04:28:12,73,571,98,1718
2025-01-04 04:27:35,171,568,26,1719
2025-01-04 04:22:44,169,566,21,1720
2025-01-04 04:22:06,304,565,88,1721
2025-01-04 04:21:34,148,571,24,1722
2025-01-04 04:00:56,434,571,84,1723
2025-01-04 03:57:52,172,563,45,1724
2025-01-04 03:49:21,548,566,43,1725
2025-01-04 03:47:18,232,570,64,1726
2025-01-04 03:46:23,18,569,63,1727
2025-01-04 03:41:06,46,564,41,1728
2025-01-04 03:38:10,372,567,16,1729
2025-01-04 03:37:11,488,571,30,1730
2025-01-04 03:36:09,463,570,27,1731
2025-01-04 03:31:34,2,567,87,1732
2025-01-04 03:26:44,442,572,72,1733
2025-01-04 03:19:51,291,571,33,1734
2025-01-04 03:15:00,113,565,9,1735
2025-01-04 02:48:09,90,568,92,1736
2025-01-04 02:37:48,325,569,75,1737
2025-01-04 02:36:53,189,563,70,1738
2025-01-04 02:34:08,517,569,85,1739
2025-01-04 02:24:03,140,570,67,1740
2025-01-04 02:21:21,539,567,67,1741
2025-01-04 02:07:47,502,566,28,1742
2025-01-04 01:54:33,501,566,22,1743
2025-01-04 01:48:13,231,572,61,1744
2025-01-04 01:42:14,209,563,85,1745
2025-01-04 01:41:44,416,568,11,1746
2025-01-04 01:38:37,230,567,50,1747
2025-01-04 01:37:38,74,563,34,1748
2025-01-04 01:33:59,473,564,11,1749
2025-01-04 01:29:20,425,565,7,1750
2025-01-04 01:27:42,445,566,52,1751
2025-01-04 01:24:43,557,565,94,1752
2025-01-04 01:22:17,221,571,8,1753
2025-01-04 01:20:29,182,565,32,1754
2025-01-04 01:14:29,55,567,72,1755
2025-01-04 01:13:21,435,569,39,1756
2025-01-04 01:12:47,64,567,78,1757
2025-01-04 01:05:08,97,563,94,1758
2025-01-04 01:01:05,497,571,94,1759
2025-01-04 00:52:52,436,569,61,1760
2025-01-04 00:50:57,214,565,58,1761
2025-01-04 00:50:35,182,569,71,1762
2025-01-04 00:44:34,526,565,12,1763
2025-01-04 00:43:35,298,567,34,1764
2025-01-04 00:40:45,412,563,27,1765
2025-01-04 00:31:38,51,567,18,1766
2025-01-04 00:29:34,194,564,47,1767
2025-01-04 00:28:01,556,567,32,1768
2025-01-04 00:12:23,220,570,21,1769
2025-01-04 00:09:51,97,567,74,1770
2025-01-04 00:05:24,76,564,36,1771
2025-01-03 23:13:44,372,565,23,1772
2025-01-03 23:13:26,381,565,9,1773
2025-01-03 23:04:06,231,571,99,1774
2025-01-03 23:02:39,72,569,97,1775
2025-01-03 23:01:10,97,569,60,1776
2025-01-03 22:58:27,220,563,24,1777
2025-01-03 22:58:23,460,570,23,1778
2025-01-03 22:52:30,551,565,38,1779
2025-01-03 22:47:29,23,566,52,1780
2025-01-03 22:43:46,159,565,56,1781
2025-01-03 22:42:40,35,567,5,1782
2025-01-03 22:37:25,345,570,37,1783
2025-01-03 22:34:47,375,570,59,1784
2025-01-03 22:29:01,180,567,96,1785
2025-01-03 22:28:18,21,569,70,1786
2025-01-03 22:28:10,560,566,9,1787
2025-01-03 22:24:30,326,566,17,1788
2025-01-03 22:24:17,290,566,55,1789
2025-01-03 22:22:00,83,568,82,1790
2025-01-03 22:19:19,526,563,59,1791
2025-01-03 22:17:10,30,565,39,1792
2025-01-03 22:11:20,476,563,25,1793
2025-01-03 22:10:32,297,567,2,1794
2025-01-03 22:09:08,496,572,22,1795
2025-01-03 22:00:00,517,568,53,1796
2025-01-03 21:53:08,148,564,40,1797
2025-01-03 21:52:16,402,572,65,1798
2025-01-03 21:51:20,529,571,55,1799
2025-01-03 21:48:32,59,570,92,1800
2025-01-03 21:43:13,159,564,9,1801
2025-01-03 21:39:03,409,567,30,1802
2025-01-03 21:28:22,74,567,8,1803
2025-01-03 21:20:37,44,571,28,1804
2025-01-03 21:05:54,371,570,47,1805
2025-01-03 21:02:54,434,570,80,1806
2025-01-03 20:45:50,64,564,57,1807
2025-01-03 20:44:40,51,563,78,1808
2025-01-03 20:44:06,548,569,27,1809
2025-01-03 20:23:24,52,565,23,1810
2025-01-03 20:14:13,25,570,27,1811
2025-01-03 20:13:47,179,572,22,1812
2025-01-03 20:11:26,526,570,78,1813
2025-01-03 20:08:53,392,564,87,1814
2025-01-03 20:04:38,457,571,90,1815
2025-01-03 20:01:26,346,565,15,1816
2025-01-03 07:59:50,433,565,2,1817
2025-01-03 07:34:50,531,566,21,1818
2025-01-03 07:09:20,123,567,59,1819
2025-01-03 07:03:24,232,563,19,1820
2025-01-03 07:03:08,455,563,99,1821
2025-01-03 07:00:07,237,563,87,1822
2025-01-03 06:50:32,446,569,53,1823
2025-01-03 06:47:49,420,565,62,1824
2025-01-03 06:39:50,219,567,30,1825
2025-01-03 06:31:11,39,570,19,1826
2025-01-03 06:28:34,317,563,71,1827
2025-01-03 06:28:33,532,572,9,1828
2025-01-03 06:28:21,497,564,60,1829
2025-01-03 06:27:14,383,563,20,1830
2025-01-03 05:47:04,389,563,86,1831
2025-01-03 05:38:43,24,570,1,1832
2025-01-03 05:26:36,360,563,56,1833
2025-01-03 05:23:39,163,564,15,1834
2025-01-03 05:09:34,359,566,72,1835
2025-01-03 05:08:31,30,568,91,1836
2025-01-03 05:01:23,309,563,73,1837
2025-01-03 04:59:20,196,567,26,1838
2025-01-03 04:57:05,43,564,13,1839
2025-01-03 04:49:46,149,570,87,1840
2025-01-03 04:46:38,475,563,82,1841
2025-01-03 04:45:32,208,566,48,1842
2025-01-03 04:42:10,214,565,67,1843
2025-01-03 04:39:34,335,566,58,1844
2025-01-03 04:02:54,443,567,61,1845
2025-01-03 03:55:58,406,569,12,1846
2025-01-03 03:40:28,474,563,38,1847
2025-01-03 03:36:07,313,568,71,1848
2025-01-03 03:29:35,550,566,66,1849
2025-01-03 03:21:02,560,566,33,1850
2025-01-03 03:20:53,163,566,77,1851
2025-01-03 03:18:10,404,566,66,1852
2025-01-03 03:16:55,517,570,80,1853
2025-01-03 03:15:27,101,567,36,1854
2025-01-03 03:03:46,470,563,31,1855
2025-01-03 03:01:19,196,569,89,1856
2025-01-03 02:58:20,553,570,66,1857
2025-01-03 02:52:17,117,572,31,1858
2025-01-03 02:47:58,303,568,24,1859
2025-01-03 02:41:30,31,566,90,1860
2025-01-03 02:38:52,450,565,28,1861
2025-01-03 02:36:53,103,571,3,1862
2025-01-03 02:24:30,234,569,15,1863
2025-01-03 02:11:18,339,571,77,1864
2025-01-03 01:46:20,130,564,18,1865
2025-01-03 01:41:25,374,570,88,1866
2025-01-03 01:35:56,479,571,13,1867
2025-01-03 01:30:10,349,572,80,1868
2025-01-03 01:22:02,218,570,24,1869
2025-01-03 01:21:37,239,570,80,1870
2025-01-03 01:20:33,417,569,12,1871
2025-01-03 01:15:46,101,571,74,1872
2025-01-03 01:08:49,407,569,23,1873
2025-01-03 00:58:49,163,566,84,1874
2025-01-03 00:57:52,395,567,96,1875
2025-01-03 00:52:50,239,563,60,1876
2025-01-03 00:33:26,209,565,0,1877
2025-01-03 00:32:18,156,568,75,1878
2025-01-03 00:28:54,7,571,29,1879
2025-01-03 00:28:30,175,566,95,1880
2025-01-03 00:25:18,482,563,83,1881
2025-01-03 00:24:41,80,572,39,1882
2025-01-03 00:20:57,508,566,24,1883
2025-01-03 00:13:22,347,563,14,1884
2025-01-03 00:02:53,414,563,46,1885
2025-01-02 23:59:35,137,570,15,1886
2025-01-02 23:49:18,154,563,50,1887
2025-01-02 23:41:20,114,567,60,1888
2025-01-02 23:38:46,302,564,71,1889
2025-01-02 23:33:48,173,572,87,1890
2025-01-02 23:31:49,519,571,69,1891
2025-01-02 23:26:04,498,566,98,1892
2025-01-02 23:25:08,529,563,89,1893
2025-01-02 23:22:18,298,571,22,1894
2025-01-02 23:19:31,98,563,38,1895
2025-01-02 23:17:45,388,569,86,1896
2025-01-02 23:16:51,161,568,57,1897
2025-01-02 23:07:22,401,572,29,1898
2025-01-02 23:05:01,148,568,62,1899
2025-01-02 23:02:23,56,566,34,1900
2025-01-02 23:01:32,479,563,32,1901
2025-01-02 22:48:52,318,572,86,1902
2025-01-02 22:48:22,447,570,2,1903
2025-01-02 22:28:38,222,572,62,1904
2025-01-02 22:25:21,241,570,66,1905
2025-01-02 22:23:49,6,566,54,1906
2025-01-02 22:10:23,6,565,21,1907
2025-01-02 22:05:52,463,567,69,1908
2025-01-02 21:54:02,91,571,52,1909
2025-01-02 21:53:34,287,568,64,1910
2025-01-02 21:46:11,340,569,71,1911
2025-01-02 21:22:57,473,567,11,1912
2025-01-02 21:18:40,104,567,38,1913
2025-01-02 21:05:43,560,569,83,1914
2025-01-02 21:05:30,550,571,63,1915
2025-01-02 20:56:33,189,572,94,1916
2025-01-02 20:49:13,510,570,64,1917
2025-01-02 20:46:02,179,568,46,1918
2025-01-02 20:39:29,367,563,80,1919
2025-01-02 20:34:34,370,563,49,1920
2025-01-02 20:34:26,451,572,57,1921
2025-01-02 20:33:17,294,570,55,1922
2025-01-02 20:28:54,535,569,31,1923
2025-01-02 20:26:36,361,571,29,1924
2025-01-02 20:16:24,431,570,65,1925
2025-01-02 20:13:54,353,564,62,1926
2025-01-02 20:10:27,523,572,65,1927
2025-01-02 20:07:39,520,563,63,1928
2025-01-02 20:05:03,461,567,85,1929
2025-01-02 20:04:45,463,565,78,1930
2025-01-02 07:59:30,205,571,74,1931
2025-01-02 07:53:16,32,569,47,1932
2025-01-02 07:46:28,332,565,67,1933
2025-01-02 07:30:12,323,570,8,1934
2025-01-02 07:23:08,505,571,74,1935
2025-01-02 07:11:27,547,563,45,1936
2025-01-02 07:10:17,161,572,21,1937
2025-01-02 06:49:18,325,564,95,1938
2025-01-02 06:48:14,289,570,46,1939
2025-01-02 06:47:06,424,565,58,1940
2025-01-02 06:38:28,448,569,89,1941
2025-01-02 06:33:53,234,568,0,1942
2025-01-02 06:30:28,435,569,35,1943
2025-01-02 06:23:30,70,571,43,1944
2025-01-02 06:00:20,132,566,16,1945
2025-01-02 05:57:26,388,567,79,1946
2025-01-02 05:54:37,29,564,4,1947
2025-01-02 05:44:05,135,566,39,1948
2025-01-02 05:39:33,113,572,78,1949
2025-01-02 05:38:37,119,570,91,1950
2025-01-02 05:38:33,161,572,57,1951
2025-01-02 05:37:28,58,570,30,1952
2025-01-02 05:34:42,471,566,52,1953
2025-01-02 05:32:24,285,564,87,1954
2025-01-02 05:28:11,525,565,4,1955
2025-01-02 05:25:07,553,563,42,1956
2025-01-02 05:24:41,393,571,49,1957
2025-01-02 05:12:41,380,569,23,1958
2025-01-02 05:04:30,404,570,55,1959
2025-01-02 04:43:02,18,563,27,1960
2025-01-02 04:40:59,174,564,96,1961
2025-01-02 04:13:48,294,569,31,1962
2025-01-02 04:11:39,526,564,28,1963
2025-01-02 04:10:53,441,569,88,1964
2025-01-02 04:03:16,227,569,36,1965
2025-01-02 03:59:18,509,572,50,1966
2025-01-02 03:52:18,28,568,1,1967
2025-01-02 03:50:42,162,563,94,1968
2025-01-02 03:45:57,130,572,64,1969
2025-01-02 03:44:29,508,572,19,1970
2025-01-02 03:40:12,314,564,7,1971
2025-01-02 03:24:43,489,569,96,1972
2025-01-02 03:09:54,98,563,14,1973
2025-01-02 03:09:02,372,564,14,1974
2025-01-02 03:08:09,325,568,83,1975
2025-01-02 02:23:42,422,567,6,1976
2025-01-02 02:17:40,320,572,68,1977
2025-01-02 02:10:52,49,565,29,1978
2025-01-02 01:51:56,501,563,66,1979
2025-01-02 01:46:58,144,567,66,1980
2025-01-02 01:44:11,495,569,55,1981
2025-01-02 01:43:16,313,564,80,1982
2025-01-02 01:34:32,2,566,24,1983
2025-01-02 01:32:20,548,571,22,1984
2025-01-02 01:28:52,322,564,26,1985
2025-01-02 01:27:14,305,568,58,1986
2025-01-02 01:19:56,292,563,55,1987
2025-01-02 01:18:17,222,567,46,1988
2025-01-02 01:07:13,197,565,12,1989
2025-01-02 00:59:56,473,572,92,1990
2025-01-02 00:58:56,31,565,58,1991
2025-01-02 00:52:04,238,564,50,1992
2025-01-02 00:47:45,439,566,34,1993
2025-01-02 00:46:56,472,568,36,1994
2025-01-02 00:27:13,287,570,57,1995
2025-01-02 00:21:08,46,572,24,1996
2025-01-02 00:11:33,556,570,21,1997
2025-01-02 00:06:29,9,570,16,1998
2025-01-02 00:05:29,41,569,50,1999
2025-01-02 00:05:16,240,572,44,2000
2025-01-01 23:55:11,75,570,28,2001
2025-01-01 23:43:23,521,567,31,2002
2025-01-01 23:42:47,109,572,4,2003
2025-01-01 23:42:20,521,569,19,2004
2025-01-01 23:40:30,66,564,100,2005
2025-01-01 23:30:06,363,566,69,2006
2025-01-01 23:23:00,61,566,20,2007
2025-01-01 23:22:43,214,567,25,2008
2025-01-01 23:13:03,466,567,16,2009
2025-01-01 23:09:03,391,570,65,2010
2025-01-01 23:03:01,462,565,83,2011
2025-01-01 22:58:06,547,568,9,2012
2025-01-01 22:58:05,482,570,39,2013
2025-01-01 22:56:55,436,570,30,2014
2025-01-01 22:54:18,41,571,93,2015
2025-01-01 22:45:10,46,569,58,2016
2025-01-01 22:38:18,479,565,11,2017
2025-01-01 22:27:04,420,568,33,2018
2025-01-01 22:22:10,234,567,91,2019
2025-01-01 22:20:32,408,565,2,2020
2025-01-01 22:16:41,30,566,29,2021
2025-01-01 22:09:48,562,565,67,2022
2025-01-01 22:07:07,161,571,43,2023
2025-01-01 22:06:23,281,572,95,2024
2025-01-01 22:02:18,299,568,12,2025
2025-01-01 21:58:43,138,566,25,2026
2025-01-01 21:56:56,540,563,20,2027
2025-01-01 21:55:01,407,569,54,2028
2025-01-01 21:51:05,220,571,0,2029
2025-01-01 21:49:23,314,566,20,2030
2025-01-01 21:41:59,164,568,28,2031
2025-01-01 21:37:07,125,567,89,2032
2025-01-01 21:27:48,21,569,47,2033
2025-01-01 21:24:38,97,564,77,2034
2025-01-01 21:08:05,503,570,100,2035
2025-01-01 20:53:25,293,571,90,2036
2025-01-01 20:46:42,176,569,34,2037
2025-01-01 20:26:42,169,567,52,2038
2025-01-01 20:24:56,50,572,92,2039
2025-01-01 20:23:16,33,568,19,2040
2025-01-01 20:15:38,189,563,82,2041
2025-01-01 20:08:37,101,571,73,2042
2025-01-01 20:07:22,372,563,26,2043
2025-01-01 07:47:59,489,567,34,2044
2025-01-01 07:35:54,561,572,60,2045
2025-01-01 07:33:07,467,566,36,2046
2025-01-01 07:26:03,488,564,65,2047
2025-01-01 07:21:31,489,567,92,2048
2025-01-01 07:13:43,411,563,75,2049
2025-01-01 07:11:07,1,566,14,2050
2025-01-01 07:10:23,168,564,21,2051
2025-01-01 07:07:39,552,563,85,2052
2025-01-01 06:58:32,89,566,34,2053
2025-01-01 06:56:11,86,571,78,2054
2025-01-01 06:45:25,321,568,59,2055
2025-01-01 06:45:00,93,564,39,2056
2025-01-01 06:39:50,229,568,44,2057
2025-01-01 06:39:42,501,563,7,2058
2025-01-01 06:31:06,443,572,14,2059
2025-01-01 06:11:38,158,568,91,2060
2025-01-01 06:10:53,492,564,22,2061
2025-01-01 06:07:21,330,569,86,2062
2025-01-01 06:02:00,150,570,92,2063
2025-01-01 06:01:41,412,567,58,2064
2025-01-01 05:56:59,54,566,11,2065
2025-01-01 05:55:54,139,567,80,2066
2025-01-01 05:52:28,392,564,69,2067
2025-01-01 05:46:25,315,566,40,2068
2025-01-01 05:45:36,219,563,97,2069
2025-01-01 05:42:44,399,569,35,2070
2025-01-01 05:41:09,361,570,28,2071
2025-01-01 05:40:30,351,567,10,2072
2025-01-01 05:28:35,11,569,10,2073
2025-01-01 05:27:31,207,568,95,2074
2025-01-01 05:27:06,549,564,88,2075
2025-01-01 05:21:58,508,571,80,2076
2025-01-01 05:20:20,19,567,72,2077
2025-01-01 05:17:21,508,567,62,2078
2025-01-01 05:11:23,49,567,12,2079
2025-01-01 04:51:17,411,564,6,2080
2025-01-01 04:42:59,518,564,38,2081
2025-01-01 04:39:37,179,563,94,2082
2025-01-01 04:38:20,51,571,84,2083
2025-01-01 04:29:17,206,563,81,2084
2025-01-01 04:23:35,438,570,97,2085
2025-01-01 04:22:54,413,571,68,2086
2025-01-01 04:20:15,175,570,59,2087
2025-01-01 04:14:19,394,570,0,2088
2025-01-01 04:11:21,523,571,98,2089
2025-01-01 04:11:00,526,571,44,2090
2025-01-01 04:07:31,69,569,84,2091
2025-01-01 04:06:28,435,567,33,2092
2025-01-01 04:04:51,19,564,89,2093
2025-01-01 03:54:00,436,567,48,2094
2025-01-01 03:52:02,49,566,28,2095
2025-01-01 03:50:23,124,570,95,2096
2025-01-01 03:49:50,532,571,73,2097
2025-01-01 03:34:43,470,568,44,2098
2025-01-01 03:08:25,549,565,27,2099
2025-01-01 03:01:13,222,569,92,2100
2025-01-01 02:52:43,193,571,45,2101
2025-01-01 02:51:03,118,569,3,2102
2025-01-01 02:42:34,322,566,32,2103
2025-01-01 02:41:13,342,567,78,2104
2025-01-01 02:22:33,92,568,12,2105
2025-01-01 02:15:55,102,572,64,2106
2025-01-01 02:08:31,1,570,45,2107
2025-01-01 02:05:39,63,567,75,2108
2025-01-01 01:50:54,231,570,4,2109
2025-01-01 01:47:21,377,567,26,2110
2025-01-01 01:39:31,10,563,53,2111
2025-01-01 01:39:08,301,567,23,2112
2025-01-01 01:29:07,480,572,29,2113
2025-01-01 01:22:24,237,567,80,2114
2025-01-01 01:20:49,388,565,66,2115
2025-01-01 01:13:10,349,569,28,2116
2025-01-01 01:08:02,317,571,64,2117
2025-01-01 01:06:16,50,565,2,2118
2025-01-01 01:01:22,114,563,29,2119
2025-01-01 00:51:16,544,568,58,2120
2025-01-01 00:48:42,216,566,41,2121
2025-01-01 00:45:12,286,564,82,2122
2025-01-01 00:43:53,478,565,71,2123
2025-01-01 00:36:55,68,572,38,2124
2025-01-01 00:30:12,522,563,29,2125
2025-01-01 00:23:11,110,567,80,2126
2025-01-01 00:17:07,145,563,90,2127
2025-01-01 00:15:58,323,569,100,2128
2025-01-01 00:13:11,182,572,30,2129
2025-01-01 00:04:29,78,565,65,2130
2025-01-01 00:01:50,345,571,16,2131
2025-01-01 00:00:19,174,569,25,2132
2024-12-31 23:57:49,475,571,1,2133
2024-12-31 23:53:17,176,571,40,2134
2024-12-31 23:47:29,95,571,22,2135
2024-12-31 23:29:06,137,565,5,2136
2024-12-31 23:28:24,197,567,92,2137
2024-12-31 23:24:43,338,563,65,2138
2024-12-31 23:17:49,208,566,36,2139
2024-12-31 23:10:07,125,572,93,2140
2024-12-31 23:06:03,116,568,64,2141
2024-12-31 23:04:28,137,564,96,2142
2024-12-31 22:50:35,378,563,35,2143
2024-12-31 22:45:45,487,570,33,2144
2024-12-31 22:36:25,22,569,9,2145
2024-12-31 22:29:33,402,565,32,2146
2024-12-31 22:18:57,42,571,44,2147
2024-12-31 22:10:19,475,572,54,2148
2024-12-31 22:01:15,548,567,65,2149
2024-12-31 21:45:14,292,564,97,2150
2024-12-31 21:44:37,538,568,91,2151
2024-12-31 21:43:55,313,564,53,2152
2024-12-31 21:36:41,211,572,14,2153
2024-12-31 21:16:31,123,567,95,2154
2024-12-31 21:09:44,236,571,26,2155
2024-12-31 20:52:52,64,567,31,2156
2024-12-31 20:40:48,335,569,51,2157
2024-12-31 20:24:11,281,568,69,2158
2024-12-31 20:22:25,224,565,14,2159
2024-12-31 20:09:52,149,569,0,2160
2024-12-31 20:09:28,443,566,46,2161
2024-12-31 20:01:05,510,563,2,2162
2024-12-31 07:59:59,406,565,22,2163
2024-12-31 07:56:35,355,563,6,2164
2024-12-31 07:55:11,56,565,18,2165
2024-12-31 07:50:43,236,571,65,2166
